0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011699,0.021644,-0.009945,0,0.000000,0.000000
0.020591,0.066829,-0.046239,0,0.000000,0.036165
0.031131,0.034887,-0.003756,0,0.000000,0.029848
0.022875,0.027936,-0.005061,0,0.000000,0.024836
0.014343,0.015174,-0.000831,0,0.000000,0.015594
0.017420,0.021170,-0.003749,0,0.000000,0.009269
0.015609,0.028073,-0.012464,0,0.000000,0.011660
0.006286,0.047293,-0.041007,0,0.000000,0.042593
0.002211,0.033628,-0.031417,0,0.000000,0.063937
0.006401,0.025037,-0.018636,0,0.000000,0.072500
0.008909,0.024269,-0.015360,0,0.000000,0.077787
0.010110,0.046853,-0.036743,0,0.000000,0.104456
0.006444,0.019338,-0.012893,0,0.000000,0.107276
0.000999,0.016299,-0.015301,0,0.000000,0.112504
0.007270,0.017946,-0.010676,0,0.000000,0.113106
0.031511,0.011967,0.019544,0,0.017618,0.083489
0.059435,0.028198,0.031237,0,0.046928,0.042179
0.073335,0.027669,0.045666,0,0.090667,0.000000
0.043297,0.036828,0.006469,0,0.095209,0.000000
0.041284,0.042658,-0.001374,0,0.091908,0.000000
0.047725,0.040768,0.006957,0,0.096939,0.000000
0.052346,0.028359,0.023987,0,0.118999,0.000000
0.081412,0.002755,0.078657,0,0.195730,0.000000
0.087239,0.035352,0.051886,0,0.245689,0.000000
0.068291,0.058148,0.010143,0,0.253906,0.000000
0.086762,0.036085,0.050677,0,0.302656,0.000000
0.071857,0.019275,0.052582,0,0.353311,0.000000
0.087310,0.046720,0.040590,0,0.391975,0.000000
0.070259,0.048660,0.021598,0,0.411646,0.000000
0.070012,0.009596,0.060417,0,0.470136,0.000000
0.051396,0.031370,0.020026,0,0.488236,0.000000
0.063696,0.023083,0.040613,0,0.526921,0.000000
0.053825,0.048994,0.004832,0,0.529826,0.000000
0.069625,0.029089,0.040536,0,0.568436,0.000000
0.134667,0.006419,0.128248,0,0.694757,0.000000
0.145805,0.059637,0.086169,0,0.778999,0.000000
0.093709,0.141294,-0.047585,0,0.729487,0.037512
0.059039,0.236746,-0.177708,0,0.549853,0.205146
0.185684,0.301013,-0.115330,0,0.432596,0.310403
0.366625,0.451025,-0.084400,0,0.346270,0.384729
0.574604,0.484071,0.090533,0,0.434876,0.284123
0.492111,0.554342,-0.062231,0,0.370719,0.336280
0.518554,0.756708,-0.238154,0,0.130638,0.564361
0.628425,0.686483,-0.058058,0,0.070653,0.612346
0.557749,0.792644,-0.234896,0,0.000000,0.837168
0.636947,0.913933,-0.276986,0,0.000000,1.104080
0.618755,0.806234,-0.187479,0,0.000000,1.281486
0.776981,0.863100,-0.086119,0,0.000000,1.357532
1.125882,0.958719,0.167163,0,0.165236,1.180296
0.987616,0.805073,0.182543,0,0.345852,0.987681
1.051957,0.813546,0.238411,0,0.582336,0.739196
0.882358,0.933082,-0.050723,0,0.529686,0.779847
0.910071,0.799065,0.111005,0,0.638764,0.658768
0.766635,0.796873,-0.030237,0,0.606600,0.678932
0.687994,0.941071,-0.253076,0,0.351597,0.921935
0.834361,0.759910,0.074450,0,0.424121,0.837412
0.663479,0.816158,-0.152679,0,0.269515,0.980017
0.665605,0.912270,-0.246666,0,0.020923,1.216610
0.834230,0.806881,0.027348,0,0.046344,1.179188
0.686222,0.816618,-0.130395,0,0.000000,1.299510
0.752801,1.002702,-0.249901,0,0.000000,1.539338
1.004718,0.806262,0.198456,0,0.196530,1.330809
0.816502,0.848044,-0.031542,0,0.163061,1.352277
0.955273,0.974222,-0.018950,0,0.142184,1.361154
0.857638,0.821630,0.036008,0,0.176266,1.315072
0.961412,0.788292,0.173120,0,0.347460,1.131878
0.860902,0.959835,-0.098934,0,0.246599,1.220739
0.961252,0.840121,0.121131,0,0.365804,1.089534
0.855560,1.148643,-0.293082,0,0.070795,1.372543
0.997460,1.060264,-0.062804,0,0.006064,1.425274
0.946537,0.951868,-0.005332,0,0.000000,1.420532
0.846378,1.074963,-0.228584,0,0.000000,1.639043
0.999066,0.902591,0.096475,0,0.094548,1.532495
0.798546,0.942667,-0.144121,0,0.000000,1.666543
0.798711,1.091156,-0.292444,0,0.000000,1.948914
0.988681,0.901122,0.087558,0,0.085632,1.851283
0.789718,0.929826,-0.140107,0,0.000000,1.981317
0.796350,1.049030,-0.252680,1,0.000000,2.223923
0.983757,0.875648,0.108108,0,0.106181,2.105742
0.776700,0.900324,-0.123624,1,0.000000,2.219293
0.766883,1.030489,-0.263605,1,0.000000,2.472825
0.943561,0.860633,0.082928,1,0.081001,2.379823
0.740544,0.877771,-0.137226,1,0.000000,2.506976
