-0.00706512	0.0273736	2.04492	-0.0507845
-0.00377066	0.00520245	2.03303	-0.0315339
-0.00293663	-0.0141228	2.02855	-0.00235862
-0.00274939	-0.0238241	2.02447	-0.0685003
-0.00237291	-0.0219353	2.01984	-0.0172688
-0.00143702	0.00867276	2.02542	-0.0485631
-0.00237282	0.00351979	2.02686	-0.0619668
-0.0036951	-0.00313839	2.02816	-0.0538257
-0.00518136	-0.00967249	2.02915	-0.0204816
-0.00619172	-0.0147637	2.02936	-0.0525625
-0.00655172	-0.0174531	2.02926	-0.016222
0.00193007	-0.00944543	2.01572	-0.0396889
0.00408594	-0.00820343	2.01799	0.049116
0.00541902	-0.00656219	2.01907	0.0615351
0.00718564	-0.00346098	2.01946	0.0726789
0.00860965	-0.000378205	2.02025	0.0300509
0.00917313	0.00274338	2.02257	-0.00410614
0.00800042	0.00425374	2.02533	0.0167397
0.00566892	0.00469811	2.02787	0.0611217
0.00295877	0.00546972	2.02999	0.0381599
0.00132224	0.00619107	2.03238	0.0544591
0.000465552	0.00657271	2.03247	0.0572636
-0.000124995	0.00732291	2.03105	0.0447786
-0.000112189	0.00836991	2.02919	0.0150171
-0.000289926	0.00980612	2.02701	0.0270642
-0.00197099	0.0110907	2.02416	0.04335
-0.0046173	0.0115885	2.02234	0.0302024
-0.00769086	0.0112542	2.02205	0.0010978
-0.118974	0.0579051	2.00902	0.128159
-0.199586	0.0902016	1.97669	0.128307
-0.277373	0.11013	1.91549	0.103158
-0.323876	0.0982955	1.8188	-0.102562
-0.332186	0.0404287	1.67719	-0.230554
-0.312212	-0.0456193	1.5434	-0.0317024
-0.286553	-0.12001	1.45663	-0.104182
-0.254537	-0.185903	1.3804	-0.173379
-0.229322	-0.220355	1.29687	-0.0728389
-0.167177	-0.219512	1.18284	-0.226829
-0.104136	-0.199732	1.06714	-0.254038
-0.0354616	-0.163287	0.922762	-0.317736
0.0390527	-0.0973042	0.735524	-0.507928
0.0546628	-0.048071	0.559357	-0.0235497
0.0282214	-0.0256376	0.418087	0.359335
-0.000340893	-0.0231753	0.329355	0.0784209
-0.0279504	-0.0303511	0.252741	0.0132661
-0.048667	-0.0423946	0.178911	-0.00461804
-0.0555807	-0.0509957	0.129138	0.0371328
-0.0562342	-0.0626363	0.0843146	-0.196735
-0.0514476	-0.0766537	0.0409	0.00562516
-0.0437592	-0.0839919	0.0113223	-0.277931
-0.0323838	-0.0899061	-0.0171167	-0.119537
-0.0206918	-0.0891846	-0.037881	-0.0101515
-0.012582	-0.0800586	-0.048746	-0.233151
-0.00682343	-0.0703304	-0.0523275	0.149663
-0.00430914	-0.0662258	-0.0505021	-0.0571604
-0.00333612	-0.064473	-0.048314	-0.163178
-0.0031392	-0.0629126	-0.0510054	0.189153
-0.00201614	-0.062486	-0.0602043	-0.0344705
0.00155098	-0.0622531	-0.0723803	-0.186882
0.00570579	-0.0631081	-0.0785559	0.182614
0.00756003	-0.0640866	-0.070365	-0.220818
0.00509008	-0.0645051	-0.0419268	-0.0772186
-0.00147994	-0.0642261	-0.00689107	-0.103723
-0.0073751	-0.0630053	0.0170694	-0.080032
-0.00885179	-0.0628462	0.0228094	0.0806674
-0.00739842	-0.0603205	0.016659	-0.272376
-0.00568646	-0.0564977	0.0031623	0.10013
-0.00555566	-0.0533623	-0.00858036	-0.146175
-0.007172	-0.0514596	-0.0180651	-0.275613
-0.0106711	-0.049136	-0.0253584	0.020096
-0.014475	-0.0461039	-0.0289914	-0.222417
-0.0172702	-0.045398	-0.0305032	0.0764506
-0.01859	-0.0446232	-0.0316678	-0.141458
-0.0188382	-0.0387425	-0.0339168	-0.079764
-0.0183938	-0.0356272	-0.0385495	0.102922
-0.0173218	-0.0357611	-0.0440799	-0.303392
-0.0155045	-0.0391487	-0.053054	-0.0932048
-0.0136603	-0.0421043	-0.0637596	-0.127486
-0.0114634	-0.0467853	-0.0756059	-0.153365
-0.00805922	-0.0513395	-0.0931812	0.0595077
-0.00545373	-0.0521872	-0.111856	-0.115138
-0.00181185	-0.0505428	-0.13925	-0.221036
0.00384712	-0.0482676	-0.169451	0.102777
0.00844765	-0.0493606	-0.18734	-0.116117
0.0112434	-0.0517286	-0.192994	-0.293555
0.0105519	-0.0520947	-0.17914	0.0599376
0.00749733	-0.0526472	-0.149744	-0.100661
0.00272254	-0.0530302	-0.104851	-0.278083
-0.00535563	-0.0537708	-0.0457117	-0.082535
-0.0138385	-0.0503687	0.00994356	-0.00526358
-0.0180185	-0.046953	0.0387076	0.194011
-0.0172493	-0.0450145	0.0400179	-0.230122
-0.010941	-0.0453313	0.0185992	-0.071403
-0.00390828	-0.0437606	-0.0097628	0.0826325
-0.00146936	-0.0425242	-0.0300114	-0.0357963
