-0.0696321	-0.0102317
-0.081414	-0.0492565
-0.0467012	-0.00883788
0.0168373	0.00718957
0.0160656	-0.017117
-0.00155379	0.00624209
0.00908251	0.0433621
0.0243967	0.0300912
0.0389765	0.0562054
0.0535147	0.0848334
0.0357032	0.0691736
0.0170988	0.0523153
0.0223296	0.0448353
0.0145303	0.047142
-0.0356835	0.0194751
-0.039349	0.0169712
-0.0891059	0.111733
-0.100233	0.0857534
-0.157376	0.0399979
-0.122519	-0.190579
0.0244799	-0.165561
-0.0953551	-0.0321725
0.0871571	-0.210423
0.070441	-0.0273062
-0.0393715	-0.101579
-0.012417	-0.165799
-0.0706342	-0.125659
-0.913155	-0.101501
-0.164355	-0.374658
-0.01592	-0.204299
-0.0947395	0.148674
-0.108733	0.151256
-0.104302	0.068893
-0.0790335	0.0197179
-0.015377	-0.100674
-0.0211283	-0.0887576
-0.0191037	0.00122353
-0.00441828	-0.172665
-0.00981952	-0.259189
0.011416	-0.0705579
0.000246968	0.0865514
-0.0076003	-0.213977
-0.00226615	0.189197
-0.0153798	-0.0170293
-0.0230604	-0.182459
-0.020967	-0.0245007
-0.0178836	-0.00226535
-0.0176966	0.18789
-0.0170866	-0.179182
-0.0190413	-0.00141506
-0.0107456	-0.000473649
-0.0112351	0.00447319
-0.0062708	-0.0210445
0.00134479	0.0246586
-0.0118089	0.154293
-0.0141423	-0.200357
-0.0112528	-0.0267679
-0.00942564	0.0165268
