0.00724862	-0.053984	1.56799	-0.0318203
0.00610916	-0.0467076	1.56811	-0.0313439
0.0055007	-0.0408687	1.56804	-0.123732
0.00527042	-0.0409991	1.56778	0.00541869
0.00557435	-0.0423496	1.56738	0.125494
0.00604068	-0.0455261	1.56712	-0.266193
0.00642705	-0.0477019	1.56703	-0.0444819
0.0080514	-0.0508193	1.56699	-0.0991746
0.0100125	-0.0546709	1.56707	-0.0828595
0.0113112	-0.0591963	1.56741	0.0427808
0.0119481	-0.0617195	1.56783	-0.272572
0.0121454	-0.0628449	1.56821	-0.0900426
0.0114424	-0.0602622	1.56853	-0.116433
0.0102277	-0.0561247	1.56863	0.106959
0.00936691	-0.0525425	1.56863	-0.260406
0.00869481	-0.0485697	1.56854	-0.065669
0.00834058	-0.0452703	1.56847	0.118181
0.00834079	-0.0431194	1.56832	-0.215075
0.0087138	-0.0415128	1.56812	-0.0606478
0.00926789	-0.0432725	1.56801	-0.0564145
0.00980566	-0.0417756	1.5681	0.11141
0.0102832	-0.0427446	1.56819	-0.0883154
0.0105905	-0.0440698	1.5683	-0.0643503
0.011425	-0.0459329	1.5684	-0.201188
0.0123867	-0.0506951	1.56858	-0.0506255
0.0134016	-0.0529447	1.56889	-0.0489501
0.0135881	-0.0540975	1.56913	-0.0761587
0.0131968	-0.0572738	1.56935	0.100266
0.0122606	-0.0571451	1.56956	-0.137173
0.0108956	-0.0505693	1.56966	-0.0917803
0.0099555	-0.0448059	1.56961	-0.204717
0.0086505	-0.0452756	1.56953	-0.0344797
0.00713807	-0.0482543	1.56943	-0.0588273
0.00579545	-0.0499038	1.56932	-0.0655279
0.00643181	-0.0494679	1.56924	0.116153
0.00663392	-0.0491668	1.56928	-0.101074
0.00655904	-0.049254	1.56939	-0.125695
0.00656621	-0.048565	1.56952	-0.041171
0.00723512	-0.0484032	1.56952	0.0228377
0.00824607	-0.04819	1.56952	-0.185693
0.0093886	-0.0476553	1.56956	-0.114407
0.0101807	-0.0500269	1.56955	-0.0265468
0.0105133	-0.0527794	1.56969	-0.0584452
0.0105336	-0.0546537	1.56984	-0.106627
0.0105552	-0.0543059	1.57	-0.0948109
0.0106885	-0.0528195	1.57018	-0.217541
0.0107047	-0.0534037	1.57027	-0.0687855
0.0107334	-0.0531946	1.57033	-0.0658294
0.010435	-0.0469948	1.57054	0.129255
0.0111693	-0.0429307	1.57057	0.0759151
0.0111197	-0.0427689	1.57064	-0.00950824
0.0104462	-0.0446515	1.57069	-0.258987
0.00932556	-0.0473174	1.57077	-0.0688898
0.00829417	-0.0497274	1.57081	-0.0697411
0.00744766	-0.0516242	1.57088	0.104796
0.00679356	-0.052638	1.57095	-0.106455
0.00637666	-0.0530786	1.57096	-0.224828
0.00629578	-0.0553708	1.571	-0.0936024
0.00675746	-0.055853	1.57104	-0.0693581
0.00724721	-0.056867	1.57111	0.056952
0.00769706	-0.0558692	1.57119	-0.0819933
0.00760907	-0.0551681	1.57126	-0.235567
0.0074452	-0.0540264	1.57135	0.0664441
0.00735901	-0.0519885	1.57144	-0.244363
0.00708867	-0.0492641	1.57149	-0.060852
0.00695542	-0.0470182	1.5715	-0.0873057
0.00795021	-0.0456007	1.57149	-0.102991
0.00948739	-0.0449887	1.57146	0.087256
0.0106561	-0.0454306	1.57147	-0.193796
0.011547	-0.0455255	1.57163	-0.085797
0.0115645	-0.0430136	1.57193	-0.0418811
0.0111956	-0.0431404	1.57226	0.145529
0.010135	-0.0493916	1.57243	-0.119519
0.00923653	-0.0555907	1.57248	-0.248202
0.00824628	-0.0589207	1.5726	0.10017
0.00693007	-0.055473	1.57278	-0.110728
0.00609368	-0.0517265	1.5729	-0.23189
0.00473263	-0.0492037	1.5729	-0.0712924
0.00399127	-0.04816	1.57287	-0.0141849
0.0045526	-0.0481315	1.5728	-0.0688921
0.00583807	-0.0514322	1.57277	-0.0365007
0.00790031	-0.0555752	1.57294	-0.0922758
0.0102074	-0.0553428	1.57321	-0.0995404
0.0110958	-0.055606	1.57362	-0.099018
0.0119214	-0.0551364	1.57412	-0.0850604
0.0120782	-0.0526056	1.57466	-0.053842
0.0110181	-0.0485913	1.57533	-0.0389086
0.00941078	-0.0443982	1.57597	0.130537
0.00800105	-0.0416459	1.57604	0.00355624
0.00696862	-0.0404746	1.57566	-0.17433
0.00652871	-0.0419011	1.57507	-0.00469308
0.00657193	-0.0438246	1.57456	-0.0418114
0.00659989	-0.0450088	1.57436	0.086563
0.00670324	-0.0466817	1.57434	-0.197665
0.0070305	-0.0480471	1.57461	-0.0912139
0.00719182	-0.0492526	1.57508	0.0792538
0.00714504	-0.0499633	1.57555	-0.266362
0.00543916	-0.0525003	1.57604	-0.0751343
0.00373565	-0.0528716	1.57637	-0.0629562
0.00265136	-0.0539885	1.57647	-0.0798604
0.00218515	-0.0551735	1.57636	-0.107094
0.00251986	-0.0550884	1.57616	-0.0989566
0.00413942	-0.0535485	1.57605	-0.0570242
0.00652765	-0.0526971	1.57619	-0.250079
0.00891873	-0.0511703	1.5768	-0.06433
0.0124347	-0.0485387	1.5779	0.246334
0.0139683	-0.04642	1.57903	-0.261553
0.0129267	-0.0440846	1.58025	-0.0303957
0.0105161	-0.0422764	1.58086	0.1025
0.00849366	-0.0415201	1.58086	-0.198259
0.00695914	-0.0420155	1.58057	-0.120503
0.00643512	-0.043271	1.58034	-0.0319205
0.00606923	-0.0450308	1.58045	-0.066754
0.00562882	-0.0466442	1.58091	-0.0666118
0.00522034	-0.0494718	1.58143	-0.204321
0.00483537	-0.0551282	1.58203	0.0630807
0.00466485	-0.0569307	1.58269	-0.238995
0.00380587	-0.056344	1.58338	-0.0804779
0.00295609	-0.0565104	1.584	-0.0731249
0.00290624	-0.0551815	1.58461	-0.0630025
0.00327404	-0.0536896	1.58534	0.103989
0.00341779	-0.0526857	1.58606	-0.256977
0.00358988	-0.0512959	1.5871	-0.0507409
0.00445237	-0.0507201	1.58841	-0.0857686
0.00590068	-0.048685	1.59018	-0.0484616
0.00656658	-0.0473028	1.59233	-0.0844189
0.00669265	-0.0467287	1.59474	-0.0566952
0.0063407	-0.0465346	1.59726	0.0730765
0.00576926	-0.0465445	1.59949	-0.236116
0.00535746	-0.0432232	1.60229	-0.0756141
0.00720894	0.00498587	1.60575	-0.0341123
0.0107701	0.0822289	1.61021	0.278882
0.0133934	0.123073	1.61413	0.138857
0.015284	0.139339	1.61827	-0.0338088
0.0169673	0.142024	1.62374	0.114197
0.0191418	0.135652	1.63092	0.11974
0.0218392	0.124811	1.64038	0.06194
0.0248232	0.113627	1.65246	-0.0118658
0.292303	-0.0365679	3.09266	2.72951
-0.109707	-0.342466	-1.00304	2.36396
-0.293286	0.258869	1.20636	4.90382
0.438205	0.323571	-2.81409	3.60997
0.274225	-0.599652	-0.698313	0.997479
-0.663119	0.264627	1.97537	0.957333
0.831024	0.403796	-1.23124	12.3217
-0.739868	-0.516198	2.12177	11.9848
0.803432	0.628729	-0.459858	4.18194
-0.926258	-0.220525	-3.01218	0.846912
0.77829	-0.191102	1.0283	-0.300065
-0.307958	0.911222	-0.838546	1.23253
-0.862194	0.0873001	-2.10949	0.0501227
0.407978	0.218144	2.78116	-0.0872817
0.23885	0.229604	1.91146	-0.329294
0.0386428	0.131372	1.17351	-0.130723
0.0989588	0.0278911	0.630381	-0.122465
0.219802	0.0751591	0.288157	-0.222453
0.2538	0.226307	0.0297821	-0.158387
0.19205	0.309693	-0.104577	-0.204627
0.125562	0.320476	-0.171592	-0.337189
0.141977	0.308493	-0.14225	-0.209146
0.251496	0.325436	-0.0234354	-0.377742
1.8815	1.27807	2.32042	-0.403838
2.22165	0.546407	-2.35947	6.14913
