0.0822607	1.27186
0.048948	0.974023
0.0423627	0.652242
0.0746656	0.382967
0.0752733	0.320276
0.173551	0.357485
0.0925905	0.316203
0.217562	0.68542
0.224088	0.660609
0.176103	0.66749
0.125787	0.343814
0.0517035	0.339075
0.147982	0.352785
0.168776	0.43697
0.21819	0.358016
0.0753909	0.308958
0.0916183	0.320799
0.22622	0.404294
0.203422	0.592394
0.155378	0.407561
0.00325539	0.331647
0.0891606	0.302234
0.0718942	0.311458
0.128137	0.581501
0.161568	0.365884
0.152474	0.401399
0.176946	0.342461
0.0745665	0.318291
0.0720556	0.399695
0.21111	0.404323
0.0288327	0.422419
0.137691	0.346719
0.0612805	0.301869
0.0735039	0.304275
0.0803113	0.325122
0.183333	0.398641
0.18038	0.374242
0.155553	0.329865
0.0738477	0.321384
0.0660278	0.387668
0.165402	0.304406
0.167932	0.354034
0.067343	0.482312
0.0180815	0.321823
