2.04873	0.0308295
0.0176092	0.0199109
0.0345366	0.0139967
0.021753	0.012411
0.0175788	0.0148109
0.0708662	0.0163931
0.00298084	0.022838
0.00465182	0.0392503
0.00701946	0.0279483
0.0066875	0.0635099
0.00674348	8.84068e-05
0.00699347	0.00972669
0.0052809	0.0229134
0.00196276	0.0385735
0.00225357	0.00526444
0.00463775	0.0361376
0.00714564	0.0161269
0.00851827	0.00645632
0.00775775	0.00297246
0.00720415	0.0418546
0.00602179	0.0431909
0.00492899	0.0152555
0.00625862	0.0592485
0.0081533	0.0495905
0.00811897	0.072889
0.00587038	0.0930903
0.00381492	0.0610348
0.0033902	0.0396579
0.00398135	0.101219
0.00329294	0.0539333
0.00386776	0.0442955
0.00470278	0.0270253
0.0060389	0.0375564
0.00684735	0.0226851
0.00540141	0.031433
0.00455284	0.0250389
0.00445609	1.85039e-05
0.145566	0.144816
0.0875262	0.16915
0.0906618	0.053519
0.115675	0.178257
0.185886	0.284534
0.196468	0.0143334
0.148304	0.160972
0.108335	0.0436029
0.0465234	0.0985828
0.072515	0.68157
0.0901433	0.226602
0.0963703	0.197226
0.0667381	0.760079
0.0343014	0.424417
0.0395933	0.0807851
0.0464123	0.0640279
0.0364521	0.0848962
0.0261619	0.057644
0.0145792	0.0417365
0.0157638	0.160054
0.0210672	0.0796526
0.0166421	0.0101591
0.0150579	0.168695
0.0345688	0.196754
0.0580807	0.135117
0.0656287	0.246407
0.0255403	0.377229
0.00618854	0.0691702
0.00631766	0.113685
0.00821637	0.0938625
0.011042	0.0554053
0.0116057	0.00346721
0.00916674	0.101189
0.00689799	0.0043661
0.00741908	0.0913374
0.00957673	0.0166289
0.0141239	0.0243984
0.0138183	0.12276
0.012311	0.0693002
0.021034	0.00767106
0.0681124	0.100033
0.0937739	0.249731
0.0866482	0.367993
0.0510935	0.20518
0.0931405	0.0593375
0.101482	0.063778
0.103656	0.0968544
0.144977	0.122718
0.1336	0.0976436
0.158095	0.139239
0.159987	0.124481
0.175495	0.102989
0.193747	0.0337198
0.191956	0.291248
0.216371	0.0395729
0.168762	0.220328
0.172008	0.138999
0.131168	0.13577
0.104319	0.00297721
0.0777361	0.114492
0.0529359	0.207601
0.0542519	0.0839053
0.0508422	0.111696
0.0438715	0.0836306
0.0298423	0.242785
0.0239393	0.0313632
0.00974265	0.0295415
0.0118903	0.0030583
0.0202604	0.144374
0.0164522	0.177963
0.0125736	0.111165
0.00403358	0.151852
0.00706204	0.0364191
0.0521028	0.169926
0.0658067	0.0631718
0.0445967	0.256672
0.0187245	0.178898
0.00903845	0.246294
0.00740552	0.014957
0.00931789	0.0915054
0.0111806	0.00750203
0.0106334	0.0232979
0.00768135	0.0241739
0.00522509	0.0413229
0.00344364	0.0154996
0.0120895	0.0404971
0.00931507	0.0226322
0.0042591	0.0283594
0.0194128	0.0845588
0.0560583	0.0555043
0.0745378	0.136392
0.08804	0.341327
0.042671	0.272471
0.0628466	0.0587446
0.106908	0.0738413
0.0929231	0.195177
0.107288	0.187825
0.138923	0.0820353
0.118038	0.0295009
0.124525	0.0020048
0.151216	0.0934455
0.135772	0.0703417
0.16144	0.0596578
0.217787	0.278946
0.198385	0.041381
0.228728	0.0546007
0.188981	0.331298
0.132064	0.0979235
0.126514	0.247662
0.089444	0.0760568
0.0785604	0.0141453
0.0779872	0.19689
0.0640899	0.105782
0.0589408	0.0951433
0.0467323	0.217914
0.0316334	0.12717
0.0260626	0.0131922
0.0143931	0.0284691
0.00624481	0.14469
0.0106749	0.207199
0.0196849	0.0334683
0.0162152	0.150532
0.00686616	0.175037
0.00372848	0.0119455
